  554    0  20699.50  38588.90      1.33
  555    0  20233.60  38388.90      1.19
  556    0  20466.00  38842.40      1.32
  557    0  21002.10  39206.90      1.39
  558    0  20670.60  39048.60      1.39
  559    0  20841.40  39188.90      1.35
  560    0  20687.20  38327.50      1.39
  561    0  20880.90  37742.80      1.60
  562    0  20675.80  38054.20      1.38
  563    0  20152.10  37308.20      1.34
  564    0  20375.30  37269.10      1.48
  565    0  20629.10  37504.10      1.65
  566    0  20423.90  37815.60      1.43
  567    0  19703.20  37382.00      1.28
  568    0  19926.70  37346.50      1.33
  569    0  20198.50  37853.90      1.42
  570    0  19973.90  37892.10      1.31
  571    0  19476.90  37420.80      1.14
  572    0  19242.20  37446.20      1.14
  573    0  19747.70  37930.90      1.17
  574    0  19529.40  37976.60      1.10
  575    0  18732.90  37508.30      1.01
  576    0  19013.20  37492.30      1.05
  577    0  19300.40  38022.70      1.01
  578    0  19093.90  38084.40      0.91
  579    0  18365.60  37780.60      0.75
  580    0  18889.10  38171.10      0.88
  581    0  18703.80  38257.90      0.88
  582    0  18466.20  38085.80      0.88
  583    0  18099.10  37086.80      0.90
  584    0  18181.80  36847.60      0.99
  585    0  18705.40  37212.30      1.03
  586    0  18262.80  37413.90      0.76
  587    0  18334.60  36360.80      0.97
  588    0  18567.10  36470.40      1.07
  589    0  18227.50  36559.90      1.00
  590    0  18751.10  36924.60      1.04
  591    0  18803.50  36485.10      1.15
  592    0  18972.70  36443.20      1.20
  593    0  19222.30  36913.90      1.12
  594    0  18987.50  36939.20      1.12
  595    0  19186.70  36413.40      1.29
  596    0  19390.20  36364.20      1.34
  597    0  19659.80  36848.50      1.26
  598    0  19436.30  36884.00      1.21
  599    0  19607.00  36323.20      1.36
  600    0  19821.80  36273.80      1.39
  601    0  20099.80  36768.40      1.42
  602    0  19876.50  36807.50      1.28
  603    0  20263.60  36183.60      1.41
  604    0  20518.30  36412.60      1.45
  605    0  20043.00  36230.90      1.40
  606    0  20320.90  36725.40      1.43
  607    0  20574.90  36956.90      1.48
  608    0  20828.70  37191.90      1.65
  609    0  20488.80  36141.60      1.45
  610    0  20652.80  35548.10      1.45
  611    0  20459.00  35867.90      1.42
  612    0  20140.90  35094.40      1.36
  613    0  20397.20  35320.60      1.45
  614    0  19921.00  35146.30      1.37
  615    0  20203.40  35640.20      1.41
  616    0  19482.40  35253.70      1.30
  617    0  19700.30  35196.60      1.34
  618    0  19982.70  35690.60      1.38
  619    0  19762.10  35737.90      1.37
  620    0  19049.70  35374.00      1.25
  621    0  19265.70  35308.70      1.28
  622    0  19545.30  35792.90      1.35
  623    0  19330.50  35842.20      1.32
  624    0  18625.10  35509.80      1.18
  625    0  18839.30  35434.90      1.21
  626    0  19120.20  35903.20      1.27
