   35.8333    1.15   -6.50
   35.8750    2.46   -6.77
   35.9166    2.63   -7.23
   35.9583    0.00   -8.20
   36.0000    0.00   -8.20
   36.0416    2.26   -6.20
   36.0833    1.74   -4.79
   36.1250    1.13   -6.43
   36.1666    0.00   -5.10
   36.2083    0.00   -4.60
   36.2500    0.80   -4.53
   36.2916    0.89   -5.02
   36.3333    0.80   -4.53
   36.3750    0.00   -5.60
   36.4166    0.80   -4.53
   36.4583    0.80   -4.53
   36.5000    0.62   -3.54
   36.5416    0.89   -5.02
   36.5833    0.00   -5.10
   36.6250    0.00   -7.20
   36.6666    0.80   -4.53
   36.7083    0.97   -5.52
   36.7500    1.06   -6.01
   36.7916   -1.15   -6.50
   36.8333    0.00   -6.10
   36.8750    0.98   -5.54
   36.9166   -0.97   -5.52
   36.9583   -1.92   -5.26
   37.0000   -1.57   -4.32
   37.0416   -2.26   -6.20
   37.0833   -3.05   -5.28
   37.1250   -2.30   -3.98
   37.1666   -2.64   -3.14
   37.2083   -0.89   -5.02
   37.2500   -0.80   -4.53
   37.2916   -1.40   -3.85
   37.3333   -0.80   -4.53
   37.3750   -0.89   -5.02
   37.4166    0.00   -3.00
   37.4583    0.00   -3.00
   37.5000    0.00   -3.60
   37.5416    0.00   -4.10
   37.5833    0.00   -5.10
   37.6250    0.00   -4.60
   37.6666    0.00   -4.10
   37.7083    0.00   -4.10
   37.7500    0.00   -5.10
   37.7916   -0.89   -5.02
   37.8333   -1.74   -4.79
   37.8750   -1.74   -4.79
   37.9166   -2.64   -3.14
   37.9583   -2.30   -3.98
   38.0000   -4.42   -2.55
   38.0416   -6.20   -2.26
   38.0833   -5.05   -4.24
   38.1250   -6.24   -3.60
   38.1666   -1.80   -3.12
   38.2083   -0.71   -4.04
   38.2500   -4.04   -0.71
   38.2916   -3.54   -0.62
   38.3333   -5.02   -0.89
   38.3750   -4.04   -0.71
   38.4166   -4.04   -0.71
   38.4583   -3.85   -1.40
   38.5000    0.51   -1.41
   38.5416    0.35   -1.97
   38.5833    0.00   -2.50
   38.6250    0.00   -2.50
   38.6666    0.00   -2.00
   38.7083    0.35   -1.97
   38.7500    0.35   -1.97
   38.7916   -2.30   -1.93
   38.8333   -5.73   -2.09
   38.8750   -4.32   -1.57
   38.9166   -2.46   -0.43
   38.9583   -5.02    0.89
   39.0000   -5.02    0.89
   39.0416   -4.60    0.00
   39.0833   -4.60    0.00
   39.1250   -4.53   -0.80
   39.1666   -2.46   -0.43
   39.2083   -3.54   -0.62
   39.2500    0.00    0.00
   39.2916   -1.00    0.00
   39.3333   -1.81   -2.15
   39.3750   -2.85   -2.39
   39.4166   -1.81   -1.52
   39.4583   -1.81   -1.52
   39.5000   -1.79   -0.65
   39.5416    0.00    0.00
   39.5833    0.00   -1.00
   39.6250    0.00    0.00
   39.6666    0.32   -0.38
   39.7083    0.00    0.00
   39.7500   -0.17   -0.99
   39.7916    0.00    0.00
   39.8333   -4.04    0.71
   39.8750   -4.04    0.71
   39.9166   -5.10    0.00
   39.9583   -4.60    0.00
   40.0000   -3.54    0.62
   40.0416   -3.60    0.00
   40.0833   -2.95   -0.52
